     <bin>     <x>       <Pt>      <z>        <Q2>     <y>     <Yield>   <Astat>
     2466     0.000     0.000     0.000     0.000     0.000        0     0.000
     2467     0.000     0.000     0.000     0.000     0.000        0     0.000
     2468     0.000     0.000     0.000     0.000     0.000        0     0.000
     2469     0.000     0.000     0.000     0.000     0.000        0     0.000
     2470     0.000     0.000     0.000     0.000     0.000        0     0.000
     2471     0.000     0.000     0.000     0.000     0.000        0     0.000
     2472     0.000     0.000     0.000     0.000     0.000        0     0.000
     2473     0.000     0.000     0.000     0.000     0.000        0     0.000
     2474     0.000     0.000     0.000     0.000     0.000        0     0.000
     2475     0.000     0.000     0.000     0.000     0.000        0     0.000
     2476     0.000     0.000     0.000     0.000     0.000        0     0.000
     2477     0.000     0.000     0.000     0.000     0.000        0     0.000
     2478     0.000     0.000     0.000     0.000     0.000        0     0.000
     2479     0.000     0.000     0.000     0.000     0.000        0     0.000
     2480     0.000     0.000     0.000     0.000     0.000        0     0.000
     2481     0.000     0.000     0.000     0.000     0.000        0     0.000
     2482     0.000     0.000     0.000     0.000     0.000        0     0.000
     2483     0.000     0.000     0.000     0.000     0.000        0     0.000
     2484     0.000     0.000     0.000     0.000     0.000        0     0.000
     2485     0.000     0.000     0.000     0.000     0.000        0     0.000
     2486     0.000     0.000     0.000     0.000     0.000        0     0.000
     2487     0.000     0.000     0.000     0.000     0.000        0     0.000
     2488     0.000     0.000     0.000     0.000     0.000        0     0.000
     2489     0.000     0.000     0.000     0.000     0.000        0     0.000
     2490     0.000     0.000     0.000     0.000     0.000        0     0.000
     2491     0.000     0.000     0.000     0.000     0.000        0     0.000
     2492     0.000     0.000     0.000     0.000     0.000        0     0.000
     2493     0.000     0.000     0.000     0.000     0.000        0     0.000
     2494     0.000     0.000     0.000     0.000     0.000        0     0.000
     2495     0.000     0.000     0.000     0.000     0.000        0     0.000
     2496     0.000     0.000     0.000     0.000     0.000        0     0.000
     2497     0.000     0.000     0.000     0.000     0.000        0     0.000
     2498     0.000     0.000     0.000     0.000     0.000        0     0.000
     2499     0.000     0.000     0.000     0.000     0.000        0     0.000
     2500     0.000     0.000     0.000     0.000     0.000        0     0.000
     2501     0.115     0.246     0.612     1.575     0.662      146     0.247
     2502     0.112     0.384     0.610     1.623     0.701      543     0.128
     2503     0.111     0.531     0.609     1.646     0.720      840     0.103
     2504     0.111     0.673     0.609     1.659     0.728     1022     0.093
     2505     0.109     0.818     0.608     1.677     0.744      694     0.113
     2506     0.108     0.963     0.608     1.695     0.760      418     0.146
     2507     0.108     1.111     0.607     1.697     0.760      166     0.231
     2508     0.108     1.265     0.608     1.680     0.754       81     0.331
     2509     0.108     1.409     0.607     1.691     0.756       27     0.574
     2510     0.163     0.097     0.629     1.682     0.504     3310     0.052
     2511     0.156     0.226     0.626     1.706     0.533     6119     0.038
     2512     0.150     0.371     0.623     1.733     0.565     5018     0.042
     2513     0.149     0.527     0.622     1.722     0.566     5293     0.041
     2514     0.149     0.667     0.623     1.735     0.572     4226     0.046
     2515     0.145     0.813     0.622     1.758     0.594     1756     0.071
     2516     0.147     0.968     0.620     1.741     0.580      789     0.106
     2517     0.143     1.115     0.619     1.751     0.597      390     0.151
     2518     0.136     1.259     0.616     1.810     0.646      136     0.256
     2519     0.129     1.401     0.611     1.862     0.698       29     0.554
     2520     0.206     0.093     0.640     1.758     0.415     6458     0.037
     2521     0.206     0.208     0.641     1.770     0.418     5542     0.040
     2522     0.207     0.381     0.637     1.743     0.410     1980     0.067
     2523     0.207     0.528     0.640     1.750     0.413     3709     0.049
     2524     0.204     0.661     0.640     1.775     0.423     2493     0.060
     2525     0.200     0.806     0.637     1.807     0.440      464     0.138
     2526     0.190     0.961     0.626     1.855     0.474      104     0.292
     2527     0.184     1.071     0.615     1.916     0.504       11     0.899
     2528     0.000     0.000     0.000     0.000     0.000        0     0.000
     2529     0.000     0.000     0.000     0.000     0.000        0     0.000
     2530     0.256     0.106     0.647     1.842     0.349     1187     0.087
     2531     0.263     0.220     0.650     1.830     0.338     2762     0.057
     2532     0.265     0.371     0.646     1.826     0.334     1202     0.086
     2533     0.259     0.517     0.643     1.837     0.345     1004     0.094
     2534     0.252     0.647     0.635     1.879     0.362      270     0.181
     2535     0.246     0.771     0.611     1.917     0.378       10     0.943
     2536     0.000     0.000     0.000     0.000     0.000        0     0.000
     2537     0.000     0.000     0.000     0.000     0.000        0     0.000
     2538     0.000     0.000     0.000     0.000     0.000        0     0.000
     2539     0.000     0.000     0.000     0.000     0.000        0     0.000
     2540     0.302     0.145     0.636     1.956     0.314        6     1.217
     2541     0.304     0.232     0.650     1.958     0.312       60     0.385
     2542     0.304     0.360     0.642     1.954     0.311       32     0.527
     2543     0.303     0.497     0.619     1.953     0.312       13     0.827
     2544     0.000     0.000     0.000     0.000     0.000        0     0.000
     2545     0.000     0.000     0.000     0.000     0.000        0     0.000
     2546     0.000     0.000     0.000     0.000     0.000        0     0.000
     2547     0.000     0.000     0.000     0.000     0.000        0     0.000
     2548     0.000     0.000     0.000     0.000     0.000        0     0.000
     2549     0.000     0.000     0.000     0.000     0.000        0     0.000
     2550     0.000     0.000     0.000     0.000     0.000        0     0.000
     2551     0.000     0.000     0.000     0.000     0.000        0     0.000
     2552     0.000     0.000     0.000     0.000     0.000        0     0.000
     2553     0.000     0.000     0.000     0.000     0.000        0     0.000
     2554     0.000     0.000     0.000     0.000     0.000        0     0.000
     2555     0.000     0.000     0.000     0.000     0.000        0     0.000
     2556     0.000     0.000     0.000     0.000     0.000        0     0.000
     2557     0.000     0.000     0.000     0.000     0.000        0     0.000
     2558     0.000     0.000     0.000     0.000     0.000        0     0.000
     2559     0.000     0.000     0.000     0.000     0.000        0     0.000
     2560     0.000     0.000     0.000     0.000     0.000        0     0.000
     2561     0.000     0.000     0.000     0.000     0.000        0     0.000
     2562     0.000     0.000     0.000     0.000     0.000        0     0.000
     2563     0.000     0.000     0.000     0.000     0.000        0     0.000
     2564     0.000     0.000     0.000     0.000     0.000        0     0.000
     2565     0.000     0.000     0.000     0.000     0.000        0     0.000
     2566     0.000     0.000     0.000     0.000     0.000        0     0.000
     2567     0.000     0.000     0.000     0.000     0.000        0     0.000
     2568     0.000     0.000     0.000     0.000     0.000        0     0.000
     2569     0.000     0.000     0.000     0.000     0.000        0     0.000
     2570     0.000     0.000     0.000     0.000     0.000        0     0.000
     2571     0.000     0.000     0.000     0.000     0.000        0     0.000
     2572     0.000     0.000     0.000     0.000     0.000        0     0.000
     2573     0.000     0.000     0.000     0.000     0.000        0     0.000
     2574     0.000     0.000     0.000     0.000     0.000        0     0.000
     2575     0.000     0.000     0.000     0.000     0.000        0     0.000
     2576     0.000     0.000     0.000     0.000     0.000        0     0.000
     2577     0.000     0.000     0.000     0.000     0.000        0     0.000
     2578     0.000     0.000     0.000     0.000     0.000        0     0.000
     2579     0.000     0.000     0.000     0.000     0.000        0     0.000
     2580     0.000     0.000     0.000     0.000     0.000        0     0.000
     2581     0.000     0.000     0.000     0.000     0.000        0     0.000
     2582     0.000     0.000     0.000     0.000     0.000        0     0.000
     2583     0.000     0.000     0.000     0.000     0.000        0     0.000
     2584     0.000     0.000     0.000     0.000     0.000        0     0.000
     2585     0.000     0.000     0.000     0.000     0.000        0     0.000
     2586     0.000     0.000     0.000     0.000     0.000        0     0.000
     2587     0.000     0.000     0.000     0.000     0.000        0     0.000
     2588     0.000     0.000     0.000     0.000     0.000        0     0.000
     2589     0.000     0.000     0.000     0.000     0.000        0     0.000
     2590     0.000     0.000     0.000     0.000     0.000        0     0.000
     2591     0.000     0.000     0.000     0.000     0.000        0     0.000
     2592     0.000     0.000     0.000     0.000     0.000        0     0.000
     2593     0.000     0.000     0.000     0.000     0.000        0     0.000
     2594     0.000     0.000     0.000     0.000     0.000        0     0.000
     2595     0.000     0.000     0.000     0.000     0.000        0     0.000
     2596     0.000     0.000     0.000     0.000     0.000        0     0.000
     2597     0.000     0.000     0.000     0.000     0.000        0     0.000
     2598     0.000     0.000     0.000     0.000     0.000        0     0.000
     2599     0.000     0.000     0.000     0.000     0.000        0     0.000
     2600     0.000     0.000     0.000     0.000     0.000        0     0.000
     2601     0.000     0.000     0.000     0.000     0.000        0     0.000
     2602     0.000     0.000     0.000     0.000     0.000        0     0.000
     2603     0.000     0.000     0.000     0.000     0.000        0     0.000
     2604     0.000     0.000     0.000     0.000     0.000        0     0.000
     2605     0.000     0.000     0.000     0.000     0.000        0     0.000
     2606     0.000     0.000     0.000     0.000     0.000        0     0.000
     2607     0.000     0.000     0.000     0.000     0.000        0     0.000
     2608     0.000     0.000     0.000     0.000     0.000        0     0.000
     2609     0.000     0.000     0.000     0.000     0.000        0     0.000
     2610     0.000     0.000     0.000     0.000     0.000        0     0.000
     2611     0.000     0.000     0.000     0.000     0.000        0     0.000
     2612     0.000     0.000     0.000     0.000     0.000        0     0.000
     2613     0.000     0.000     0.000     0.000     0.000        0     0.000
     2614     0.000     0.000     0.000     0.000     0.000        0     0.000
     2615     0.000     0.000     0.000     0.000     0.000        0     0.000
     2616     0.000     0.000     0.000     0.000     0.000        0     0.000
     2617     0.000     0.000     0.000     0.000     0.000        0     0.000
     2618     0.000     0.000     0.000     0.000     0.000        0     0.000
     2619     0.000     0.000     0.000     0.000     0.000        0     0.000
     2620     0.000     0.000     0.000     0.000     0.000        0     0.000
     2621     0.000     0.000     0.000     0.000     0.000        0     0.000
     2622     0.000     0.000     0.000     0.000     0.000        0     0.000
     2623     0.000     0.000     0.000     0.000     0.000        0     0.000
     2624     0.000     0.000     0.000     0.000     0.000        0     0.000
     2625     0.000     0.000     0.000     0.000     0.000        0     0.000
     2626     0.000     0.000     0.000     0.000     0.000        0     0.000
     2627     0.000     0.000     0.000     0.000     0.000        0     0.000
     2628     0.000     0.000     0.000     0.000     0.000        0     0.000
     2629     0.000     0.000     0.000     0.000     0.000        0     0.000
     2630     0.268     0.128     0.703     1.829     0.331       26     0.585
     2631     0.276     0.223     0.704     1.858     0.327      110     0.284
     2632     0.274     0.348     0.704     1.870     0.330       52     0.413
     2633     0.260     0.482     0.701     1.862     0.347        4     1.491
     2634     0.000     0.000     0.000     0.000     0.000        0     0.000
     2635     0.000     0.000     0.000     0.000     0.000        0     0.000
     2636     0.000     0.000     0.000     0.000     0.000        0     0.000
     2637     0.000     0.000     0.000     0.000     0.000        0     0.000
     2638     0.000     0.000     0.000     0.000     0.000        0     0.000
     2639     0.000     0.000     0.000     0.000     0.000        0     0.000
     2640     0.000     0.000     0.000     0.000     0.000        0     0.000
     2641     0.305     0.230     0.707     1.967     0.312        7     1.127
     2642     0.000     0.000     0.000     0.000     0.000        0     0.000
     2643     0.000     0.000     0.000     0.000     0.000        0     0.000
     2644     0.000     0.000     0.000     0.000     0.000        0     0.000
     2645     0.000     0.000     0.000     0.000     0.000        0     0.000
     2646     0.000     0.000     0.000     0.000     0.000        0     0.000
     2647     0.000     0.000     0.000     0.000     0.000        0     0.000
     2648     0.000     0.000     0.000     0.000     0.000        0     0.000
     2649     0.000     0.000     0.000     0.000     0.000        0     0.000
     2650     0.000     0.000     0.000     0.000     0.000        0     0.000
     2651     0.000     0.000     0.000     0.000     0.000        0     0.000
     2652     0.000     0.000     0.000     0.000     0.000        0     0.000
     2653     0.000     0.000     0.000     0.000     0.000        0     0.000
     2654     0.000     0.000     0.000     0.000     0.000        0     0.000
     2655     0.000     0.000     0.000     0.000     0.000        0     0.000
     2656     0.000     0.000     0.000     0.000     0.000        0     0.000
     2657     0.000     0.000     0.000     0.000     0.000        0     0.000
     2658     0.000     0.000     0.000     0.000     0.000        0     0.000
     2659     0.000     0.000     0.000     0.000     0.000        0     0.000
     2660     0.000     0.000     0.000     0.000     0.000        0     0.000
     2661     0.000     0.000     0.000     0.000     0.000        0     0.000
     2662     0.000     0.000     0.000     0.000     0.000        0     0.000
     2663     0.000     0.000     0.000     0.000     0.000        0     0.000
     2664     0.000     0.000     0.000     0.000     0.000        0     0.000
     2665     0.000     0.000     0.000     0.000     0.000        0     0.000
     2666     0.000     0.000     0.000     0.000     0.000        0     0.000
     2667     0.000     0.000     0.000     0.000     0.000        0     0.000
     2668     0.000     0.000     0.000     0.000     0.000        0     0.000
     2669     0.000     0.000     0.000     0.000     0.000        0     0.000
     2670     0.000     0.000     0.000     0.000     0.000        0     0.000
     2671     0.000     0.000     0.000     0.000     0.000        0     0.000
     2672     0.000     0.000     0.000     0.000     0.000        0     0.000
     2673     0.000     0.000     0.000     0.000     0.000        0     0.000
     2674     0.000     0.000     0.000     0.000     0.000        0     0.000
     2675     0.000     0.000     0.000     0.000     0.000        0     0.000
     2676     0.000     0.000     0.000     0.000     0.000        0     0.000
     2677     0.000     0.000     0.000     0.000     0.000        0     0.000
     2678     0.000     0.000     0.000     0.000     0.000        0     0.000
     2679     0.000     0.000     0.000     0.000     0.000        0     0.000
     2680     0.000     0.000     0.000     0.000     0.000        0     0.000
     2681     0.000     0.000     0.000     0.000     0.000        0     0.000
     2682     0.000     0.000     0.000     0.000     0.000        0     0.000
     2683     0.000     0.000     0.000     0.000     0.000        0     0.000
     2684     0.000     0.000     0.000     0.000     0.000        0     0.000
     2685     0.000     0.000     0.000     0.000     0.000        0     0.000
     2686     0.000     0.000     0.000     0.000     0.000        0     0.000
     2687     0.000     0.000     0.000     0.000     0.000        0     0.000
     2688     0.000     0.000     0.000     0.000     0.000        0     0.000
     2689     0.000     0.000     0.000     0.000     0.000        0     0.000
     2690     0.000     0.000     0.000     0.000     0.000        0     0.000
     2691     0.000     0.000     0.000     0.000     0.000        0     0.000
     2692     0.000     0.000     0.000     0.000     0.000        0     0.000
     2693     0.000     0.000     0.000     0.000     0.000        0     0.000
     2694     0.000     0.000     0.000     0.000     0.000        0     0.000
     2695     0.000     0.000     0.000     0.000     0.000        0     0.000
     2696     0.000     0.000     0.000     0.000     0.000        0     0.000
     2697     0.000     0.000     0.000     0.000     0.000        0     0.000
     2698     0.000     0.000     0.000     0.000     0.000        0     0.000
     2699     0.000     0.000     0.000     0.000     0.000        0     0.000
     2700     0.000     0.000     0.000     0.000     0.000        0     0.000
     2701     0.000     0.000     0.000     0.000     0.000        0     0.000
     2702     0.000     0.000     0.000     0.000     0.000        0     0.000
     2703     0.000     0.000     0.000     0.000     0.000        0     0.000
     2704     0.000     0.000     0.000     0.000     0.000        0     0.000
     2705     0.000     0.000     0.000     0.000     0.000        0     0.000
     2706     0.000     0.000     0.000     0.000     0.000        0     0.000
     2707     0.000     0.000     0.000     0.000     0.000        0     0.000
     2708     0.000     0.000     0.000     0.000     0.000        0     0.000
     2709     0.000     0.000     0.000     0.000     0.000        0     0.000
     2710     0.000     0.000     0.000     0.000     0.000        0     0.000
     2711     0.000     0.000     0.000     0.000     0.000        0     0.000
     2712     0.000     0.000     0.000     0.000     0.000        0     0.000
     2713     0.000     0.000     0.000     0.000     0.000        0     0.000
     2714     0.000     0.000     0.000     0.000     0.000        0     0.000
     2715     0.000     0.000     0.000     0.000     0.000        0     0.000
     2716     0.000     0.000     0.000     0.000     0.000        0     0.000
     2717     0.000     0.000     0.000     0.000     0.000        0     0.000
     2718     0.000     0.000     0.000     0.000     0.000        0     0.000
     2719     0.000     0.000     0.000     0.000     0.000        0     0.000
     2720     0.000     0.000     0.000     0.000     0.000        0     0.000
     2721     0.000     0.000     0.000     0.000     0.000        0     0.000
     2722     0.000     0.000     0.000     0.000     0.000        0     0.000
     2723     0.000     0.000     0.000     0.000     0.000        0     0.000
     2724     0.000     0.000     0.000     0.000     0.000        0     0.000
     2725     0.000     0.000     0.000     0.000     0.000        0     0.000
     2726     0.000     0.000     0.000     0.000     0.000        0     0.000
     2727     0.000     0.000     0.000     0.000     0.000        0     0.000
     2728     0.000     0.000     0.000     0.000     0.000        0     0.000
     2729     0.000     0.000     0.000     0.000     0.000        0     0.000
     2730     0.000     0.000     0.000     0.000     0.000        0     0.000
     2731     0.000     0.000     0.000     0.000     0.000        0     0.000
     2732     0.000     0.000     0.000     0.000     0.000        0     0.000
     2733     0.000     0.000     0.000     0.000     0.000        0     0.000
     2734     0.000     0.000     0.000     0.000     0.000        0     0.000
     2735     0.000     0.000     0.000     0.000     0.000        0     0.000
     2736     0.000     0.000     0.000     0.000     0.000        0     0.000
     2737     0.000     0.000     0.000     0.000     0.000        0     0.000
     2738     0.000     0.000     0.000     0.000     0.000        0     0.000
     2739     0.000     0.000     0.000     0.000     0.000        0     0.000
     2740     0.000     0.000     0.000     0.000     0.000        0     0.000
     2741     0.000     0.000     0.000     0.000     0.000        0     0.000
     2742     0.000     0.000     0.000     0.000     0.000        0     0.000
     2743     0.000     0.000     0.000     0.000     0.000        0     0.000
     2744     0.000     0.000     0.000     0.000     0.000        0     0.000
     2745     0.000     0.000     0.000     0.000     0.000        0     0.000
     2746     0.000     0.000     0.000     0.000     0.000        0     0.000
     2747     0.000     0.000     0.000     0.000     0.000        0     0.000
     2748     0.000     0.000     0.000     0.000     0.000        0     0.000
     2749     0.000     0.000     0.000     0.000     0.000        0     0.000
     2750     0.000     0.000     0.000     0.000     0.000        0     0.000
     2751     0.000     0.000     0.000     0.000     0.000        0     0.000
     2752     0.000     0.000     0.000     0.000     0.000        0     0.000
     2753     0.000     0.000     0.000     0.000     0.000        0     0.000
     2754     0.000     0.000     0.000     0.000     0.000        0     0.000
     2755     0.000     0.000     0.000     0.000     0.000        0     0.000
     2756     0.000     0.000     0.000     0.000     0.000        0     0.000
     2757     0.000     0.000     0.000     0.000     0.000        0     0.000
     2758     0.000     0.000     0.000     0.000     0.000        0     0.000
     2759     0.000     0.000     0.000     0.000     0.000        0     0.000
     2760     0.000     0.000     0.000     0.000     0.000        0     0.000
     2761     0.000     0.000     0.000     0.000     0.000        0     0.000
     2762     0.000     0.000     0.000     0.000     0.000        0     0.000
     2763     0.000     0.000     0.000     0.000     0.000        0     0.000
     2764     0.000     0.000     0.000     0.000     0.000        0     0.000
     2765     0.000     0.000     0.000     0.000     0.000        0     0.000
     2766     0.000     0.000     0.000     0.000     0.000        0     0.000
     2767     0.000     0.000     0.000     0.000     0.000        0     0.000
     2768     0.000     0.000     0.000     0.000     0.000        0     0.000
     2769     0.000     0.000     0.000     0.000     0.000        0     0.000
     2770     0.000     0.000     0.000     0.000     0.000        0     0.000
     2771     0.000     0.000     0.000     0.000     0.000        0     0.000
     2772     0.000     0.000     0.000     0.000     0.000        0     0.000
     2773     0.000     0.000     0.000     0.000     0.000        0     0.000
     2774     0.000     0.000     0.000     0.000     0.000        0     0.000
     2775     0.000     0.000     0.000     0.000     0.000        0     0.000
     2776     0.000     0.000     0.000     0.000     0.000        0     0.000
     2777     0.000     0.000     0.000     0.000     0.000        0     0.000
     2778     0.000     0.000     0.000     0.000     0.000        0     0.000
     2779     0.000     0.000     0.000     0.000     0.000        0     0.000
     2780     0.000     0.000     0.000     0.000     0.000        0     0.000
     2781     0.000     0.000     0.000     0.000     0.000        0     0.000
     2782     0.000     0.000     0.000     0.000     0.000        0     0.000
     2783     0.000     0.000     0.000     0.000     0.000        0     0.000
     2784     0.000     0.000     0.000     0.000     0.000        0     0.000
     2785     0.000     0.000     0.000     0.000     0.000        0     0.000
     2786     0.000     0.000     0.000     0.000     0.000        0     0.000
     2787     0.000     0.000     0.000     0.000     0.000        0     0.000
     2788     0.000     0.000     0.000     0.000     0.000        0     0.000
     2789     0.000     0.000     0.000     0.000     0.000        0     0.000
     2790     0.000     0.000     0.000     0.000     0.000        0     0.000
     2791     0.000     0.000     0.000     0.000     0.000        0     0.000
     2792     0.000     0.000     0.000     0.000     0.000        0     0.000
     2793     0.000     0.000     0.000     0.000     0.000        0     0.000
     2794     0.000     0.000     0.000     0.000     0.000        0     0.000
     2795     0.000     0.000     0.000     0.000     0.000        0     0.000
     2796     0.000     0.000     0.000     0.000     0.000        0     0.000
     2797     0.000     0.000     0.000     0.000     0.000        0     0.000
     2798     0.000     0.000     0.000     0.000     0.000        0     0.000
     2799     0.000     0.000     0.000     0.000     0.000        0     0.000
     3000     0.000     0.000     0.000     0.000     0.000        0     0.000
     3001     0.118     0.270     0.162     2.035     0.835      266     0.183
     3002     0.118     0.368     0.172     2.036     0.836      645     0.117
     3003     0.118     0.484     0.187     2.037     0.836      118     0.274
     3004     0.000     0.000     0.000     0.000     0.000        0     0.000
     3005     0.000     0.000     0.000     0.000     0.000        0     0.000
     3006     0.000     0.000     0.000     0.000     0.000        0     0.000
     3007     0.000     0.000     0.000     0.000     0.000        0     0.000
     3008     0.000     0.000     0.000     0.000     0.000        0     0.000
     3009     0.000     0.000     0.000     0.000     0.000        0     0.000
     3010     0.174     0.144     0.191     2.123     0.593       20     0.667
     3011     0.151     0.248     0.173     2.387     0.767    13682     0.025
     3012     0.148     0.369     0.175     2.394     0.785    16051     0.024
     3013     0.150     0.485     0.187     2.408     0.782     4563     0.044
     3014     0.000     0.000     0.000     0.000     0.000        0     0.000
     3015     0.000     0.000     0.000     0.000     0.000        0     0.000
     3016     0.000     0.000     0.000     0.000     0.000        0     0.000
     3017     0.000     0.000     0.000     0.000     0.000        0     0.000
     3018     0.000     0.000     0.000     0.000     0.000        0     0.000
     3019     0.000     0.000     0.000     0.000     0.000        0     0.000
     3020     0.211     0.136     0.189     2.615     0.601      190     0.216
     3021     0.195     0.218     0.182     2.764     0.690     2974     0.055
     3022     0.194     0.372     0.181     2.763     0.693     2004     0.067
     3023     0.195     0.484     0.188     2.763     0.690      834     0.103
     3024     0.000     0.000     0.000     0.000     0.000        0     0.000
     3025     0.000     0.000     0.000     0.000     0.000        0     0.000
     3026     0.000     0.000     0.000     0.000     0.000        0     0.000
     3027     0.000     0.000     0.000     0.000     0.000        0     0.000
     3028     0.000     0.000     0.000     0.000     0.000        0     0.000
     3029     0.000     0.000     0.000     0.000     0.000        0     0.000
     3030     0.252     0.126     0.192     2.907     0.560       15     0.770
     3031     0.247     0.194     0.194     2.911     0.572       27     0.574
     3032     0.249     0.350     0.192     2.941     0.573       15     0.770
     3033     0.249     0.484     0.196     2.884     0.562        9     0.994
     3034     0.000     0.000     0.000     0.000     0.000        0     0.000
     3035     0.000     0.000     0.000     0.000     0.000        0     0.000
     3036     0.000     0.000     0.000     0.000     0.000        0     0.000
     3037     0.000     0.000     0.000     0.000     0.000        0     0.000
     3038     0.000     0.000     0.000     0.000     0.000        0     0.000
     3039     0.000     0.000     0.000     0.000     0.000        0     0.000
     3040     0.000     0.000     0.000     0.000     0.000        0     0.000
     3041     0.000     0.000     0.000     0.000     0.000        0     0.000
     3042     0.000     0.000     0.000     0.000     0.000        0     0.000
     3043     0.000     0.000     0.000     0.000     0.000        0     0.000
     3044     0.000     0.000     0.000     0.000     0.000        0     0.000
     3045     0.000     0.000     0.000     0.000     0.000        0     0.000
     3046     0.000     0.000     0.000     0.000     0.000        0     0.000
     3047     0.000     0.000     0.000     0.000     0.000        0     0.000
     3048     0.000     0.000     0.000     0.000     0.000        0     0.000
     3049     0.000     0.000     0.000     0.000     0.000        0     0.000
     3050     0.000     0.000     0.000     0.000     0.000        0     0.000
     3051     0.000     0.000     0.000     0.000     0.000        0     0.000
     3052     0.000     0.000     0.000     0.000     0.000        0     0.000
     3053     0.000     0.000     0.000     0.000     0.000        0     0.000
     3054     0.000     0.000     0.000     0.000     0.000        0     0.000
     3055     0.000     0.000     0.000     0.000     0.000        0     0.000
     3056     0.000     0.000     0.000     0.000     0.000        0     0.000
     3057     0.000     0.000     0.000     0.000     0.000        0     0.000
     3058     0.000     0.000     0.000     0.000     0.000        0     0.000
     3059     0.000     0.000     0.000     0.000     0.000        0     0.000
     3060     0.000     0.000     0.000     0.000     0.000        0     0.000
     3061     0.000     0.000     0.000     0.000     0.000        0     0.000
     3062     0.000     0.000     0.000     0.000     0.000        0     0.000
     3063     0.000     0.000     0.000     0.000     0.000        0     0.000
     3064     0.000     0.000     0.000     0.000     0.000        0     0.000
     3065     0.000     0.000     0.000     0.000     0.000        0     0.000
     3066     0.000     0.000     0.000     0.000     0.000        0     0.000
     3067     0.000     0.000     0.000     0.000     0.000        0     0.000
     3068     0.000     0.000     0.000     0.000     0.000        0     0.000
     3069     0.000     0.000     0.000     0.000     0.000        0     0.000
     3070     0.000     0.000     0.000     0.000     0.000        0     0.000
     3071     0.000     0.000     0.000     0.000     0.000        0     0.000
     3072     0.000     0.000     0.000     0.000     0.000        0     0.000
     3073     0.000     0.000     0.000     0.000     0.000        0     0.000
     3074     0.000     0.000     0.000     0.000     0.000        0     0.000
     3075     0.000     0.000     0.000     0.000     0.000        0     0.000
     3076     0.000     0.000     0.000     0.000     0.000        0     0.000
     3077     0.000     0.000     0.000     0.000     0.000        0     0.000
     3078     0.000     0.000     0.000     0.000     0.000        0     0.000
     3079     0.000     0.000     0.000     0.000     0.000        0     0.000
     3080     0.000     0.000     0.000     0.000     0.000        0     0.000
     3081     0.000     0.000     0.000     0.000     0.000        0     0.000
     3082     0.000     0.000     0.000     0.000     0.000        0     0.000
     3083     0.000     0.000     0.000     0.000     0.000        0     0.000
     3084     0.000     0.000     0.000     0.000     0.000        0     0.000
     3085     0.000     0.000     0.000     0.000     0.000        0     0.000
     3086     0.000     0.000     0.000     0.000     0.000        0     0.000
     3087     0.000     0.000     0.000     0.000     0.000        0     0.000
     3088     0.000     0.000     0.000     0.000     0.000        0     0.000
     3089     0.000     0.000     0.000     0.000     0.000        0     0.000
     3090     0.000     0.000     0.000     0.000     0.000        0     0.000
     3091     0.000     0.000     0.000     0.000     0.000        0     0.000
     3092     0.000     0.000     0.000     0.000     0.000        0     0.000
     3093     0.000     0.000     0.000     0.000     0.000        0     0.000
     3094     0.000     0.000     0.000     0.000     0.000        0     0.000
     3095     0.000     0.000     0.000     0.000     0.000        0     0.000
     3096     0.000     0.000     0.000     0.000     0.000        0     0.000
     3097     0.000     0.000     0.000     0.000     0.000        0     0.000
     3098     0.000     0.000     0.000     0.000     0.000        0     0.000
     3099     0.000     0.000     0.000     0.000     0.000        0     0.000
     3100     0.000     0.000     0.000     0.000     0.000        0     0.000
     3101     0.118     0.279     0.236     2.028     0.833      122     0.270
     3102     0.118     0.383     0.244     2.035     0.836      992     0.095
     3103     0.118     0.519     0.252     2.036     0.837      888     0.100
     3104     0.118     0.657     0.269     2.035     0.837      310     0.169
     3105     0.118     0.782     0.286     2.040     0.839       23     0.622
     3106     0.000     0.000     0.000     0.000     0.000        0     0.000
     3107     0.000     0.000     0.000     0.000     0.000        0     0.000
     3108     0.000     0.000     0.000     0.000     0.000        0     0.000
     3109     0.000     0.000     0.000     0.000     0.000        0     0.000
     3110     0.172     0.136     0.259     2.143     0.603      464     0.138
     3111     0.157     0.246     0.247     2.312     0.714    24931     0.019
     3112     0.151     0.373     0.251     2.366     0.762    46844     0.014
     3113     0.150     0.520     0.251     2.366     0.766    30691     0.017
     3114     0.151     0.655     0.269     2.385     0.768    11550     0.028
     3115     0.150     0.782     0.288     2.456     0.792      929     0.098
     3116     0.000     0.000     0.000     0.000     0.000        0     0.000
     3117     0.000     0.000     0.000     0.000     0.000        0     0.000
     3118     0.000     0.000     0.000     0.000     0.000        0     0.000
     3119     0.000     0.000     0.000     0.000     0.000        0     0.000
     3120     0.213     0.122     0.261     2.435     0.556     4383     0.045
     3121     0.202     0.220     0.254     2.582     0.623    19299     0.021
     3122     0.200     0.370     0.256     2.633     0.642    14055     0.025
     3123     0.200     0.523     0.254     2.607     0.633     9072     0.031
     3124     0.199     0.652     0.274     2.664     0.651     3608     0.050
     3125     0.193     0.780     0.290     2.798     0.706      155     0.239
     3126     0.000     0.000     0.000     0.000     0.000        0     0.000
     3127     0.000     0.000     0.000     0.000     0.000        0     0.000
     3128     0.000     0.000     0.000     0.000     0.000        0     0.000
     3129     0.000     0.000     0.000     0.000     0.000        0     0.000
